task,budget,challenger,seed,decision,false_certification,safe,continue,abstain,cost,repair_gain,cumulative_recall,after_support_ratio,after_exposure_gini
requests,8,low_discovery,162,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,163,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,164,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,165,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,166,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,167,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,168,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,169,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,170,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,171,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,172,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,173,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,174,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,175,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,176,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,177,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,178,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,179,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,180,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,181,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,182,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,183,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,184,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,185,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,186,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,187,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,188,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,189,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,190,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,191,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,192,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,193,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,194,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,195,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,196,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,197,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,198,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,low_discovery,199,CONTINUE,False,False,True,False,3187,116,0.49328859060402686,0.5833333333333334,0.839985994397759
requests,8,high_potential,0,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,1,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,2,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,3,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,4,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,5,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,6,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,7,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,8,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,9,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,10,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,11,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,12,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,13,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,14,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,15,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,16,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,17,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,18,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,19,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,20,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,21,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,22,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,23,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,24,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,25,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,26,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,27,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,28,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,29,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,30,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,31,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,32,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,33,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,34,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,35,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,36,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,37,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,38,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,39,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,40,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,41,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,42,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,43,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,44,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,45,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,46,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,47,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,48,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,49,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,50,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,51,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,52,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,53,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,54,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,55,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,56,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,57,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,58,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,59,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,60,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,61,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,62,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,63,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,64,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,65,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,66,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,67,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,68,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,69,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,70,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,71,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,72,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,73,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,74,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,75,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,76,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,77,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,78,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,79,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,80,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
requests,8,high_potential,81,CONTINUE,False,False,True,False,6914,236,0.8959731543624161,0.5416666666666666,0.8490896358543416
