task,condition,state_type,seed,budget,challenger,full_decision,recall,support,gini,repair_gain,repair_cost,residual_warning,unresolved_warning,oracle_safe,geometry_ok
requests,repair:random,seeded_unsafe_repair,168,4,random,CONTINUE,0.2718120805369127,0.4166666666666667,0.8692028985507245,50.0,2927.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,169,4,random,CONTINUE,0.2382550335570469,0.375,0.8742753623188404,40.0,2133.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,170,4,random,CONTINUE,0.285234899328859,0.4166666666666667,0.8692028985507245,54.0,2155.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,171,4,random,CONTINUE,0.1208053691275167,0.3333333333333333,0.8786231884057971,5.0,3605.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,172,4,random,CONTINUE,0.1476510067114094,0.375,0.873550724637681,13.0,1871.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,173,4,random,CONTINUE,0.2046979865771812,0.375,0.873550724637681,30.0,3525.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,174,4,random,CONTINUE,0.5436241610738255,0.4166666666666667,0.8692028985507245,131.0,3088.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,175,4,random,CONTINUE,0.2718120805369127,0.375,0.8757246376811594,50.0,2978.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,176,4,random,CONTINUE,0.3322147651006711,0.375,0.8757246376811594,68.0,2245.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,177,4,random,CONTINUE,0.2013422818791946,0.375,0.873550724637681,29.0,3066.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,178,4,random,CONTINUE,0.261744966442953,0.375,0.875,47.0,3652.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,179,4,random,CONTINUE,0.2449664429530201,0.375,0.8757246376811594,42.0,2245.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,180,4,random,CONTINUE,0.4563758389261745,0.375,0.873550724637681,105.0,2635.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,181,4,random,CONTINUE,0.2483221476510067,0.375,0.8757246376811594,43.0,3309.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,182,4,random,CONTINUE,0.2684563758389262,0.4166666666666667,0.8692028985507245,49.0,1824.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,183,4,random,CONTINUE,0.4865771812080537,0.4166666666666667,0.8692028985507245,114.0,3174.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,184,4,random,CONTINUE,0.4194630872483221,0.4166666666666667,0.8692028985507245,94.0,2253.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,185,4,random,CONTINUE,0.1577181208053691,0.375,0.873550724637681,16.0,1998.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,186,4,random,CONTINUE,0.110738255033557,0.2916666666666667,0.8807971014492753,2.0,3270.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,187,4,random,CONTINUE,0.2281879194630872,0.4166666666666667,0.8692028985507245,37.0,2341.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,188,4,random,CONTINUE,0.4194630872483221,0.4166666666666667,0.8692028985507245,94.0,2253.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,189,4,random,CONTINUE,0.2080536912751678,0.4166666666666667,0.8692028985507245,31.0,2596.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,190,4,random,CONTINUE,0.2550335570469799,0.375,0.8742753623188404,45.0,1481.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,191,4,random,CONTINUE,0.2281879194630872,0.375,0.875,37.0,2858.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,192,4,random,CONTINUE,0.3892617449664429,0.375,0.873550724637681,85.0,2363.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,193,4,random,CONTINUE,0.2449664429530201,0.2916666666666667,0.8822463768115942,42.0,2341.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,194,4,random,CONTINUE,0.2953020134228188,0.4166666666666667,0.8692028985507245,57.0,2515.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,195,4,random,CONTINUE,0.1342281879194631,0.375,0.8757246376811594,9.0,3652.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,196,4,random,CONTINUE,0.5335570469798657,0.4166666666666667,0.8692028985507245,128.0,3699.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,197,4,random,CONTINUE,0.3288590604026846,0.3333333333333333,0.8793478260869565,67.0,1841.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,198,4,random,CONTINUE,0.3020134228187919,0.375,0.8757246376811594,59.0,3652.0,True,False,False,False
requests,repair:random,seeded_unsafe_repair,199,4,random,CONTINUE,0.1510067114093959,0.4166666666666667,0.8692028985507245,14.0,2753.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,0,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,1,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,2,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,3,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,4,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,5,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,6,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,7,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,8,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,9,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,10,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,11,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,12,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,13,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,14,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,15,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,16,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,17,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,18,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,19,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,20,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,21,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,22,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,23,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,24,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,25,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,26,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,27,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,28,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,29,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,30,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,31,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,32,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,33,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,34,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,35,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,36,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,37,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,38,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,39,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,40,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,41,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,42,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,43,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,44,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,45,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,46,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,47,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,48,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,49,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,50,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,51,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,52,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,53,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,54,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,55,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,56,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,57,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,58,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,59,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,60,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,61,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,62,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,63,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,64,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,65,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,66,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,67,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,68,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,69,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,70,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,71,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,72,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,73,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,74,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,75,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,76,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,77,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,78,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,79,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
requests,repair:low_exposure,seeded_unsafe_repair,80,4,low_exposure,CONTINUE,0.4597315436241611,0.4166666666666667,0.8692028985507245,106.0,2245.0,True,False,False,False
