state_id,stage,task_id,repository,task_family,seed,split,agent_condition,search_strategy,budget_level,nominal_agent_count,mean_confidence,output_jaccard,source_overlap,source_coverage,query_similarity,search_path_overlap,marginal_discovery_gain_last,marginal_discovery_gain_mean,novelty_decay,singletons_f1,doubletons_f2,singleton_ratio,doubleton_ratio,per_source_singleton_density,good_turing_missing_mass,chao_unseen_estimate,chao_missing_ratio,corr_adjusted_chao_missing_ratio,effective_exploration_size,found,true_positive,false_positive,recall,precision,f1_score,residual_missing_mass,unsafe,token_input,token_output,tool_calls,wall_clock,run_ids,collection_mode,v1_risk_proxy
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,77,77.0,0.0,77,0,1.0,0.0,1.0,1.0,2926.0,0.9743589743589743,0.9743589743589743,1.0,77,30,47,1.0,0.38961038961038963,0.5607476635514019,0.0,False,25425,2410,183,0.025565800024196506,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,30,44,1.0,0.40540540540540543,0.5769230769230769,0.0,False,22562,1730,160,0.02676059998339042,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,30778,2868,220,0.0297922000172548,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,30,44,1.0,0.40540540540540543,0.5769230769230769,0.0,False,23287,1760,162,0.03297360002761707,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,medium,1,0.9,1.0,1.0,0.04,1.0,1.0,77,77.0,0.0,77,0,1.0,0.0,1.0,1.0,2926.0,0.9743589743589743,0.9743589743589743,1.0,77,30,47,1.0,0.38961038961038963,0.5607476635514019,0.0,False,38916,3274,303,0.03937640000367537,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,29164,2619,213,0.028853800031356514,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,77,77.0,0.0,77,0,1.0,0.0,1.0,1.0,2926.0,0.9743589743589743,0.9743589743589743,1.0,77,30,47,1.0,0.38961038961038963,0.5607476635514019,0.0,False,24651,1800,172,0.029955799982417375,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,34342,3229,251,0.03283270000247285,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,27570,2071,192,0.04172059998381883,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,free_search,high,1,0.9,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,41426,3428,319,0.046291199978441,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,17,17.0,0.0,17,0,1.0,0.0,1.0,1.0,136.0,0.8888888888888888,0.8888888888888888,1.0,17,12,5,0.4,0.7058823529411765,0.5106382978723405,0.6,True,5814,533,53,0.010915799997746944,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.04,1.0,1.0,15,15.0,0.0,15,0,1.0,0.0,1.0,1.0,105.0,0.875,0.875,1.0,15,0,15,0.0,0.0,0.0,1.0,True,4525,286,15,0.001642499992158264,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,19,19.0,0.0,19,0,1.0,0.0,1.0,1.0,171.0,0.9,0.9,1.0,19,12,7,0.4,0.631578947368421,0.4897959183673469,0.6,True,7859,825,69,0.01187649997882545,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.83,1.0,1.0,0.0,1.0,1.0,17,17.0,0.0,17,0,1.0,0.0,1.0,1.0,136.0,0.8888888888888888,0.8888888888888888,1.0,17,12,5,0.4,0.7058823529411765,0.5106382978723405,0.6,True,5476,448,48,0.009251000010408461,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,low,1,0.87,1.0,1.0,0.04,1.0,1.0,19,19.0,0.0,19,0,1.0,0.0,1.0,1.0,171.0,0.9,0.9,1.0,19,0,19,0.0,0.0,0.0,1.0,True,5538,349,19,0.0013292999938130379,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_source_partitioned_low_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.0,1.0,1.0,47,47.0,0.0,47,0,1.0,0.0,1.0,1.0,1081.0,0.9583333333333334,0.9583333333333334,1.0,47,30,17,1.0,0.6382978723404256,0.7792207792207793,0.0,False,17879,1931,162,0.03152680001221597,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,26,26.0,0.0,26,0,1.0,0.0,1.0,1.0,325.0,0.9259259259259259,0.9259259259259259,1.0,26,0,26,0.0,0.0,0.0,1.0,True,7658,448,26,0.0014516999945044518,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.04,1.0,1.0,78,78.0,0.0,78,0,1.0,0.0,1.0,1.0,3003.0,0.9746835443037974,0.9746835443037974,1.0,78,30,48,1.0,0.38461538461538464,0.5555555555555556,0.0,False,29782,2795,214,0.03858500003116205,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.83,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,0,1.0,0.0,1.0,1.0,1128.0,0.9591836734693877,0.9591836734693877,1.0,48,30,18,1.0,0.625,0.7692307692307693,0.0,False,15147,1335,133,0.027765900013037026,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,medium,1,0.87,1.0,1.0,0.04,1.0,1.0,31,31.0,0.0,31,0,1.0,0.0,1.0,1.0,465.0,0.9375,0.9375,1.0,31,0,31,0.0,0.0,0.0,1.0,True,8904,511,31,0.0018034999957308173,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_source_partitioned_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,0,1.0,0.0,1.0,1.0,1128.0,0.9591836734693877,0.9591836734693877,1.0,48,30,18,1.0,0.625,0.7692307692307693,0.0,False,18533,2081,168,0.03232019999995828,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,28,28.0,0.0,28,0,1.0,0.0,1.0,1.0,378.0,0.9310344827586207,0.9310344827586207,1.0,28,0,28,0.0,0.0,0.0,1.0,True,8354,458,28,0.001496699987910688,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,34219,3210,250,0.032317299977876246,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.83,1.0,1.0,0.0,1.0,1.0,48,48.0,0.0,48,0,1.0,0.0,1.0,1.0,1128.0,0.9591836734693877,0.9591836734693877,1.0,48,30,18,1.0,0.625,0.7692307692307693,0.0,False,17674,1444,155,0.04519820003770292,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_prompt_diverse_source_partitioned_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,prompt_diverse,source_partitioned,high,1,0.87,1.0,1.0,0.04,1.0,1.0,32,32.0,0.0,32,0,1.0,0.0,1.0,1.0,496.0,0.9393939393939394,0.9393939393939394,1.0,32,0,32,0.0,0.0,0.0,1.0,True,9254,516,32,0.0013933999580331147,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_source_partitioned_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.04,1.0,1.0,30,30.0,0.0,30,0,1.0,0.0,1.0,1.0,435.0,0.9354838709677419,0.9354838709677419,1.0,30,6,24,0.2,0.2,0.20000000000000004,0.8,True,9374,773,55,0.007361500000115484,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_low_offline-scout-small""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,18,18.0,0.0,18,0,1.0,0.0,1.0,1.0,153.0,0.8947368421052632,0.8947368421052632,1.0,18,12,6,0.4,0.6666666666666666,0.5,0.6,True,5509,491,50,0.01064669998595491,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.0,1.0,1.0,22,22.0,0.0,22,0,1.0,0.0,1.0,1.0,231.0,0.9130434782608695,0.9130434782608695,1.0,22,12,10,0.4,0.5454545454545454,0.4615384615384615,0.6,True,8277,873,73,0.01260690001072362,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_free_search_low_offline-scout-large""]",deterministic_offline_scanner,0.94
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.86,1.0,1.0,0.02,1.0,1.0,25,25.0,0.0,25,0,1.0,0.0,1.0,1.0,300.0,0.9230769230769231,0.9230769230769231,1.0,25,11,14,0.36666666666666664,0.44,0.4,0.6333333333333333,True,6984,605,54,0.011236099991947412,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_free_search_low_offline-scout-base""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_low_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,low,1,0.9,1.0,1.0,0.02,1.0,1.0,30,30.0,0.0,30,0,1.0,0.0,1.0,1.0,435.0,0.9354838709677419,0.9354838709677419,1.0,30,13,17,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,True,14747,1210,110,0.014952800003811717,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_free_search_low_offline-scout-large""]",deterministic_offline_scanner,0.9299999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,72,72.0,0.0,72,0,1.0,0.0,1.0,1.0,2556.0,0.9726027397260274,0.9726027397260274,1.0,72,28,44,0.9333333333333333,0.3888888888888889,0.5490196078431373,0.06666666666666665,True,23060,2031,164,0.03547090000938624,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_medium_offline-scout-small""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,30,44,1.0,0.40540540540540543,0.5769230769230769,0.0,False,22562,1730,160,0.0333346999832429,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,31924,3027,230,0.03622870001709089,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_free_search_medium_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.86,1.0,1.0,0.04,1.0,1.0,74,74.0,0.0,74,0,1.0,0.0,1.0,1.0,2701.0,0.9733333333333334,0.9733333333333334,1.0,74,30,44,1.0,0.40540540540540543,0.5769230769230769,0.0,False,23287,1760,162,0.028472599980887026,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_free_search_medium_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_medium_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,medium,1,0.9,1.0,1.0,0.04,1.0,1.0,77,77.0,0.0,77,0,1.0,0.0,1.0,1.0,2926.0,0.9743589743589743,0.9743589743589743,1.0,77,30,47,1.0,0.38961038961038963,0.5607476635514019,0.0,False,39701,3394,310,0.04152779997093603,"[""T2_policy_docs_v2_offline_seed05_k5_agent5_broad_policy_free_search_medium_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,79,79.0,0.0,79,0,1.0,0.0,1.0,1.0,3081.0,0.975,0.975,1.0,79,30,49,1.0,0.379746835443038,0.5504587155963303,0.0,False,26079,2314,185,0.029193800000939518,"[""T2_policy_docs_v2_offline_seed05_k5_agent1_direct_acmepay_free_search_high_offline-scout-small""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,77,77.0,0.0,77,0,1.0,0.0,1.0,1.0,2926.0,0.9743589743589743,0.9743589743589743,1.0,77,30,47,1.0,0.38961038961038963,0.5607476635514019,0.0,False,24651,1800,172,0.02701710001565516,"[""T2_policy_docs_v2_offline_seed05_k5_agent2_flow_state_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,35972,3390,265,0.03300679998937994,"[""T2_policy_docs_v2_offline_seed05_k5_agent3_registry_alias_free_search_high_offline-scout-large""]",deterministic_offline_scanner,0.9199999999999999
T2_policy_docs_v2_offline_seed05_k1_model_heterogeneous_free_search_high_pre,pre_audit,T2_policy_docs_v2_offline,local_policy_docs,synthetic_policy_docs,5,test,model_heterogeneous,free_search,high,1,0.86,1.0,1.0,0.04,1.0,1.0,80,80.0,0.0,80,0,1.0,0.0,1.0,1.0,3160.0,0.9753086419753086,0.9753086419753086,1.0,80,30,50,1.0,0.375,0.5454545454545454,0.0,False,27570,2071,192,0.029521999997086823,"[""T2_policy_docs_v2_offline_seed05_k5_agent4_negative_filter_free_search_high_offline-scout-base""]",deterministic_offline_scanner,0.9199999999999999
