seed,condition,dependency,n_strata,items_per_stratum,hard_fraction,stopped_round,total_items,found_items,recall,false_completion,source_coverage_ratio,coverage_entropy,coverage_hhi,coverage_gini,visit_entropy,visit_hhi,source_normalized_effective_rank,source_logdet_volume,pairwise_route_jaccard,pairwise_cosine,scout_new_items,scout_new_true_items,scout_cost,scout_novelty_per_cost,singular_values
999,extended_audit,0.0,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.8789220616498143,0.056855055747789304,0.084313725490196,2.8693926066683058,0.057893990929705215,0.8833821780322451,17.346714435821635,0.9629629629629629,0.6789373064837737,0,0,0,,35.114;13.81;12.053
1000,extended_audit,0.25,18,8,0.25,13,144,142,0.9861111111111112,False,1.0,2.86474042287948,0.058372781065088766,0.12777777777777777,2.849495490019875,0.06026051939513478,0.8503513887958215,17.056475940601462,0.888888888888889,0.6907905358179495,0,0,0,,36.393;16.095;8.6307
1001,extended_audit,0.25,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8605714819719052,0.05867453553019844,0.13187030446816927,2.842119538504856,0.06092332766439909,0.8206163800139253,16.934670191926077,0.9629629629629629,0.795681473999632,0,0,0,,39.36;11.145;10.843
1002,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.876048949464992,0.05711478491178607,0.09295570079883797,2.8733699825560644,0.057468820861678,0.7570473329738135,16.31401100075885,1.0,0.8712775335119843,0,0,0,,42.226;9.7721;8.4523
1003,extended_audit,0.25,18,8,0.25,13,144,143,0.9930555555555556,False,1.0,2.8731242291958443,0.05750342935528121,0.09753086419753076,2.8695786040089057,0.057918310322156476,0.8524176596365413,17.170043858656562,0.9629629629629629,0.7417241955855202,0,0,0,,37.386;13.008;11.003
1004,extended_audit,0.25,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.859690128885347,0.05887517146776406,0.13950617283950617,2.8400324668191934,0.060887896825396824,0.8411251226266151,17.0715580915157,0.8888888888888888,0.7492106945305267,0,0,0,,37.894;13.708;9.8064
1005,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.86895749657774,0.057923264959081726,0.11588392516227564,2.8728608281969468,0.057468820861678004,0.8068831876643342,16.87414830384003,0.9629629629629629,0.8140570440736208,0,0,0,,40.46;11.383;10.02
1006,extended_audit,0.25,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.8636217758214064,0.05835312428719022,0.12515262515262515,2.855825590393959,0.05908092403628117,0.8405206657109682,17.097431092261296,0.9259259259259259,0.7520424478989761,0,0,0,,38.174;13.26;10.194
1007,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.881625378311592,0.0565185546875,0.07465277777777768,2.8724667066600116,0.05755739795918367,0.8864950311901102,17.41440538642943,0.9629629629629629,0.670043487597671,0,0,0,,35.166;14.081;12.211
1008,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8738611791983892,0.05738676500520827,0.09861591695501737,2.8612727123856256,0.058762046485260774,0.8069475977402991,16.805518648285567,1.0,0.8147578224844246,0,0,0,,39.988;11.452;9.7377
1009,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.8706232055017047,0.0576932749861677,0.11189913317572886,2.8578504715908952,0.05902777777777778,0.8155851973544314,16.817647694831187,0.9629629629629629,0.8037421779758076,0,0,0,,39.134;11.282;10.162
1010,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.87227868999834,0.05747867486609799,0.10406885758998441,2.857090342666524,0.05927579365079365,0.8077760887254829,16.71757482199797,0.9629629629629629,0.8125386352291573,0,0,0,,39.314;11.367;9.5494
1011,extended_audit,0.25,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.855000164267129,0.059311224489795915,0.14722222222222214,2.841150659017978,0.06060445011337868,0.8127143298126112,16.817363927946683,0.9629629629629629,0.8030325918994364,0,0,0,,39.431;11.669;9.7491
1012,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.867521023359582,0.058128293460056366,0.12074620746207465,2.851110398173902,0.059984410430839005,0.8486732349420585,17.166771633837318,1.0,0.74711793992935,0,0,0,,37.787;12.689;11.141
1013,extended_audit,0.25,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.863508420783652,0.058338584331022895,0.11876006441223841,2.8410173980069757,0.06067531179138322,0.843398545326581,17.18713797366331,0.9259259259259259,0.7596186665649506,0,0,0,,38.502;12.417;11.289
1014,extended_audit,0.25,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.8546959772857057,0.05941598900322451,0.14994026284348871,2.835929270278121,0.061826814058956917,0.8246814521665519,16.991442029400694,0.8888888888888888,0.7902581973428385,0,0,0,,39.286;11.518;10.815
1015,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.86575368808563,0.05831424156854387,0.1236820762368207,2.8485340841394207,0.06012613378684807,0.8492965169722618,17.25749020399022,0.9629629629629629,0.7461370862161484,0,0,0,,38.266;13.321;10.967
1016,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8651767387346134,0.058314241568543874,0.12530413625304138,2.856414599349735,0.059187216553287986,0.8474537524021469,17.214536565346428,0.9629629629629629,0.7518922182148375,0,0,0,,38.215;12.902;11.096
1017,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8706308527648208,0.057776234874032925,0.11228482003129892,2.8693408630891555,0.05789399092970522,0.8288062300492798,17.09130465982272,0.9629629629629629,0.7776424085452426,0,0,0,,39.439;12.894;10.116
1018,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.8690526136458954,0.05794803281349498,0.11680408323517866,2.860134240124694,0.058939200680272114,0.8231118920114402,16.99258204901305,1.0,0.778031409364556,0,0,0,,39.335;13.669;9.1068
1019,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.8780192442975423,0.05693178960979873,0.08861976163014229,2.8703690765644967,0.057716836734693876,0.8114739242519885,16.861224637125886,1.0,0.8041643786342805,0,0,0,,39.852;11.87;9.6935
1020,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8622388834894736,0.05869926792846822,0.13414634146341453,2.8449528832059174,0.060728458049886615,0.8105061424190826,16.89698871030545,1.0,0.8021131199984152,0,0,0,,40.15;12.852;9.0467
1021,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.8673015342283126,0.058131318970722365,0.122062923138192,2.8604035703538697,0.058939200680272114,0.8366330668172703,17.166378373231314,0.9259259259259259,0.7455519281976369,0,0,0,,38.842;15.066;9.1273
1022,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.8782918797648813,0.056888529760585956,0.08724428399518658,2.8669818738550736,0.05815972222222222,0.854891394539736,17.33118716716658,0.9259259259259259,0.7395622634317257,0,0,0,,38.165;12.685;11.98
1023,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8754163811929696,0.057201851192595236,0.09748427672955962,2.865645256715983,0.05823058390022676,0.845400673679361,16.920894961505496,1.0,0.7546789520552712,0,0,0,,36.604;12.261;10.526
1024,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8720930778459057,0.057640603566529496,0.1049382716049383,2.85542891547193,0.059399801587301584,0.8491885292761713,17.11856922510643,1.0,0.7495650120867084,0,0,0,,37.428;12.618;11.042
1025,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8679406693908325,0.05793766424749117,0.1154161541615415,2.850298477011543,0.05986040249433107,0.8611912517217567,17.366888562675044,0.9259259259259259,0.7262034983072386,0,0,0,,37.684;13.153;11.912
1026,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.868363421877266,0.057945615919497984,0.11821219715956555,2.853290986336042,0.059399801587301584,0.8493574199302341,17.054186359099845,0.9629629629629629,0.7453872102735964,0,0,0,,36.988;12.84;10.633
1027,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8727542382793905,0.05744949494949496,0.10185185185185186,2.8695350309710776,0.05776998299319728,0.8528351419392285,17.077671648419553,0.9259259259259259,0.7215229089823709,0,0,0,,36.597;14.355;9.7255
1028,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.871668446439213,0.05761782606508727,0.10992907801418439,2.860578665618782,0.05886833900226757,0.8308165269853377,17.07808985733314,0.9629629629629629,0.7785481776738005,0,0,0,,39.159;12.41;10.517
1029,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.874220430303648,0.05737244897959183,0.10119047619047628,2.8573207721351213,0.05955924036281179,0.8414932857419787,17.193036380632492,0.9629629629629629,0.763041642714815,0,0,0,,38.752;12.319;11.338
1030,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.873317399264089,0.05753086419753087,0.0995884773662552,2.8654303777243415,0.058301445578231297,0.850243331168896,17.137802328178573,0.9629629629629629,0.746048263449487,0,0,0,,37.412;13.014;10.814
1031,extended_audit,0.25,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8705488279655187,0.05765752936988251,0.1058700209643606,2.861669954277761,0.058620323129251695,0.8457937167126494,16.99274556999548,0.9629629629629629,0.7312300987717096,0,0,0,,36.863;13.873;9.576
1032,extended_audit,0.25,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.8725736152785553,0.057412545323762124,0.10068114091102598,2.8507336949628637,0.059824971655328796,0.8521444605032186,17.005832839103714,1.0,0.7164855244841418,0,0,0,,36.207;14.359;9.481
1033,extended_audit,0.25,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.880484729011056,0.056616512345679014,0.0752314814814814,2.8683508924669288,0.05792942176870748,0.7974742386235053,16.588789125420433,1.0,0.8250999524502066,0,0,0,,39.586;10.928;9.2494
1034,extended_audit,0.25,18,8,0.25,14,144,139,0.9652777777777778,False,1.0,2.852419870142955,0.059724309811025035,0.1547192353643967,2.834822062636296,0.06156108276643991,0.8139924047104808,16.859224164500304,0.9629629629629629,0.781173005867655,0,0,0,,39.456;13.503;8.5982
1035,extended_audit,0.25,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.870471719519962,0.05766668069407623,0.10799001248439444,2.851778024401314,0.059488378684807254,0.8377340134021881,16.860989317338728,1.0,0.7663044671770115,0,0,0,,37.031;12.187;10.159
1036,extended_audit,0.25,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.8731157148139563,0.0575034715334259,0.10446009389671351,2.8543369524558146,0.059559240362811794,0.79116638555339,16.46590228992565,0.9629629629629629,0.8215866789619914,0,0,0,,39.441;11.437;8.3418
1037,extended_audit,0.25,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.868068498761655,0.05804564981108638,0.11990407673860903,2.860581644058778,0.05879747732426304,0.8469816451716495,17.29491454665652,1.0,0.7427872553758252,0,0,0,,38.719;13.868;10.607
1038,extended_audit,0.25,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.8778380237611185,0.056946549953542966,0.08896658896658893,2.8718545690536095,0.05755739795918367,0.7977356902478486,16.57983512349507,1.0,0.8080507320175618,0,0,0,,39.425;12.769;7.9132
1039,extended_audit,0.25,18,8,0.25,14,144,144,1.0,False,1.0,2.868553787257879,0.0579421355002329,0.11830535571542766,2.872765759984531,0.057468820861678004,0.8448997970104403,17.240329456895736,0.9629629629629629,0.7566962672549457,0,0,0,,38.677;12.595;11.377
1040,extended_audit,0.5,18,8,0.25,14,144,138,0.9583333333333334,False,1.0,2.8550831576255664,0.059279143545289605,0.14676076728193999,2.8468930353860964,0.060072987528344675,0.7399783780836754,16.157546462985767,1.0,0.881245284609871,0,0,0,,43.163;10.418;7.1726
1041,extended_audit,0.5,18,8,0.25,14,144,134,0.9305555555555556,False,1.0,2.8309555868068492,0.06159397670092022,0.18708284255987429,2.8029398192350463,0.06439554988662131,0.7808060126963682,16.464392915615022,0.9629629629629629,0.8395159932340155,0,0,0,,40.574;11.279;8.2162
1042,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.854143861830677,0.05902471435262338,0.132929959662633,2.8446630330180054,0.05991354875283447,0.7616963499293204,16.430585182696607,1.0,0.8656391167398348,0,0,0,,42.515;10.312;8.4323
1043,extended_audit,0.5,18,8,0.25,14,144,134,0.9305555555555556,False,1.0,2.813922742312716,0.0622924446997989,0.1870056497175141,2.798887851146137,0.06388180272108844,0.7366181715894552,16.003686462579356,0.9248366013071895,0.8796503205928504,0,0,0,,42.513;10.703;6.5634
1044,extended_audit,0.5,18,8,0.25,14,144,139,0.9652777777777778,False,1.0,2.84721355626624,0.059801154077248356,0.15132809577254025,2.8304164150309874,0.06154336734693877,0.7505378340068631,16.160216510209224,0.9259259259259259,0.8700167560799968,0,0,0,,41.939;10.687;7.2058
1045,extended_audit,0.5,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.8587808777108448,0.05878558830939784,0.13104056437389766,2.8485564199385225,0.06001984126984127,0.7199432750813276,15.946014832985966,1.0,0.8934038049014462,0,0,0,,44.124;10.237;6.4239
1046,extended_audit,0.5,18,8,0.25,14,144,136,0.9444444444444444,False,1.0,2.853212722220631,0.05931034482758621,0.1432950191570881,2.8276107663729975,0.062127976190476185,0.7847330321253744,16.562674437264807,0.9629629629629629,0.8367815951106065,0,0,0,,40.804;11.296;8.5688
1047,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8545434794831546,0.05932706355003652,0.14789789789789798,2.8358625350852105,0.06133078231292517,0.7797894842655814,16.603704037400654,0.9259259259259259,0.8463480582332731,0,0,0,,41.647;11.13;8.6973
1048,extended_audit,0.5,18,8,0.25,14,144,136,0.9444444444444444,False,1.0,2.850375640976851,0.05954680411915983,0.14820967146548547,2.8262045243660876,0.06232284580498867,0.7472458815190284,16.179488005205673,1.0,0.8790179155889583,0,0,0,,42.422;9.7743;7.8642
1049,extended_audit,0.5,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.86496330936782,0.05823073030865239,0.12085137085137077,2.8508626453065156,0.05984268707482993,0.766748379998169,16.569804531878333,0.888888888888889,0.8614607388242831,0,0,0,,42.916;10.59;8.7213
1050,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8555196341225666,0.05917945690672963,0.1439393939393938,2.8354016906316737,0.061561082766439915,0.7008954019313837,15.499840748575958,1.0,0.9098199318613006,0,0,0,,43.267;9.3172;5.7585
1051,extended_audit,0.5,18,8,0.25,14,144,139,0.9652777777777778,False,1.0,2.8480418090830106,0.05981304086260354,0.1504157218442932,2.8268388545781544,0.062092545351473925,0.7362889898398897,15.857180432674593,1.0,0.8675877748474773,0,0,0,,41.594;11.14;5.9901
1052,extended_audit,0.5,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.848950219611714,0.05987172067901236,0.15856481481481488,2.842279157752778,0.06040958049886622,0.8272100768213431,17.246759677839474,0.9248366013071895,0.7859278439212355,0,0,0,,40.689;12.602;10.844
1053,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8514655718631015,0.059489461587363686,0.14685314685314688,2.827306313188215,0.06211026077097506,0.7901309910614702,16.583069674825005,0.9629629629629629,0.8250467257683884,0,0,0,,40.33;11.796;8.3872
1054,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8472161875603677,0.05993080874558819,0.15491088357982563,2.8327142134154015,0.06133078231292518,0.7622056910617206,16.284312155893197,0.888888888888889,0.8666996603054907,0,0,0,,41.428;9.5649;8.6719
1055,extended_audit,0.5,18,8,0.25,14,144,135,0.9375,False,1.0,2.8427851697908504,0.060118582004103895,0.1539468761690983,2.8188375803078944,0.06274801587301587,0.7607541944159765,16.348114259874112,0.9629629629629629,0.8660436327884939,0,0,0,,42.045;10.299;8.1929
1056,extended_audit,0.5,18,8,0.25,14,144,138,0.9583333333333334,False,1.0,2.848089136734883,0.0600518362756125,0.1573426573426573,2.8282233538871657,0.062198837868480725,0.7928037324685534,16.673112331409634,0.9629629629629629,0.8012293109751442,0,0,0,,40.557;13.752;7.4831
1057,extended_audit,0.5,18,8,0.25,14,144,138,0.9583333333333334,False,1.0,2.847090128102495,0.059762187871581454,0.15019157088122603,2.829349353775804,0.061578798185941044,0.7739609113254727,16.40449897992123,0.9629629629629629,0.8520389399092917,0,0,0,,40.936;10.744;8.2973
1058,extended_audit,0.5,18,8,0.25,14,144,142,0.9861111111111112,False,1.0,2.8539259622213597,0.059189887963228965,0.13954802259887011,2.8409690178254614,0.06058673469387755,0.7698327376388653,16.412053939567055,0.9259259259259259,0.8360969278992195,0,0,0,,41.466;12.807;6.8978
1059,extended_audit,0.5,18,8,0.25,14,144,143,0.9930555555555556,False,1.0,2.864724248601711,0.05832738155970478,0.12663673774784878,2.853424941636969,0.059452947845804995,0.7657229863495799,16.350540158201493,0.9629629629629629,0.8625276384604051,0,0,0,,41.488;9.61;8.9089
1060,extended_audit,0.5,18,8,0.25,14,144,137,0.9513888888888888,False,1.0,2.8372811633192043,0.06045184304399524,0.16053639846743284,2.820970996278828,0.06216340702947846,0.7850068290193635,16.621514251956555,0.9248366013071895,0.8376739600661546,0,0,0,,41.173;11.574;8.5352
1061,extended_audit,0.5,18,8,0.25,14,144,138,0.9583333333333334,False,1.0,2.853936457595982,0.05944055944055944,0.15073815073815067,2.824802114311385,0.06292517006802721,0.7851781671833055,16.491761708017354,1.0,0.838199490323604,0,0,0,,40.273;11.324;8.3588
1062,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8697519395965436,0.05765622067930192,0.10578386605783874,2.8546554288550388,0.05925807823129252,0.7899511683193158,16.60849807403718,1.0,0.8350773792875584,0,0,0,,40.547;10.382;9.5993
1063,extended_audit,0.5,18,8,0.25,14,144,141,0.9791666666666666,False,1.0,2.864701855376953,0.05824882364914212,0.121683967704729,2.8429713597573136,0.06062216553287982,0.8146893202663358,16.976396417081595,1.0,0.804456001705212,0,0,0,,40.284;11.506;10.479
1064,extended_audit,0.5,18,8,0.25,14,144,139,0.9652777777777778,False,1.0,2.854893640427531,0.05920515430476169,0.14399851356373095,2.845282881609172,0.060196995464852604,0.7819116884071217,16.69081145126104,1.0,0.8391560444596218,0,0,0,,42.004;11.907;8.4195
1065,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8569760594041744,0.05891043397968606,0.13391812865497066,2.8362954033477097,0.06099418934240363,0.7864361872880448,16.466791468899675,0.9629629629629629,0.832861302477248,0,0,0,,39.966;11.354;8.2964
1066,extended_audit,0.5,18,8,0.25,14,144,132,0.9166666666666666,False,1.0,2.8153624697930315,0.062146397087847034,0.17844002943340698,2.7967531747423227,0.06411210317460317,0.6810010996948054,15.21358258551453,0.9629629629629629,0.925945412192851,0,0,0,,43.562;7.864;5.8727
1067,extended_audit,0.5,18,8,0.25,14,144,140,0.9722222222222222,False,1.0,2.8431747796443094,0.06026642268187214,0.16116611661166114,2.8327891102256584,0.06125992063492064,0.7592379214093797,16.444960193963176,0.9629629629629629,0.8517722417493429,0,0,0,,42.959;12.334;7.0277
1068,extended_audit,0.5,18,8,0.25,14,144,139,0.9652777777777778,False,1.0,2.8634069676361866,0.05829485995690982,0.1226120857699804,2.849567547825364,0.05984268707482993,0.8131166438264542,16.879314917657425,0.9629629629629629,0.7984979398733603,0,0,0,,39.77;12.357;9.4154
