task,budget,challenger,seed,decision,false_certification,safe,continue,abstain,cost,runtime_residual_items,repair_gain,cumulative_recall,after_support_ratio,after_exposure_gini,after_weak_plausible_gap
requests,7,low_discovery,118,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,119,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,120,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,121,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,122,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,123,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,124,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,125,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,126,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,127,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,128,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,129,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,130,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,131,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,132,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,133,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,134,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,135,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,136,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,137,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,138,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,139,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,140,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,141,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,142,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,143,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,144,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,145,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,146,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,147,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,148,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,149,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,150,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,151,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,152,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,153,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,154,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,155,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,156,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,157,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,158,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,159,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,160,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,161,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,162,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,163,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,164,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,165,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,166,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,167,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,168,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,169,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,170,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,171,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,172,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,173,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,174,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,175,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,176,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,177,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,178,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,179,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,180,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,181,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,182,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,183,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,184,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,185,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,186,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,187,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,188,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,189,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,190,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,191,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,192,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,193,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,194,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,195,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,196,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,197,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,198,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,low_discovery,199,CONTINUE,False,False,True,False,2873,114,114,0.4865771812080537,0.5416666666666666,0.8481638418079096,10
requests,7,high_potential,0,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,1,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,2,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,3,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,4,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,5,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,6,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,7,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,8,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,9,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,10,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,11,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,12,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,13,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,14,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,15,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,16,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,17,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,18,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,19,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,20,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,21,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,22,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,23,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,24,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,25,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,26,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,27,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,28,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,29,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,30,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,31,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,32,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,33,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,34,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,35,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,36,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,37,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,38,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,39,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,40,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,41,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,42,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,43,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
requests,7,high_potential,44,CONTINUE,False,False,True,False,6083,227,227,0.8657718120805369,0.5,0.856638418079096,9
